"search_date","flight_date","origin","destination","destination_city","url","departure_time","arrival_time","duration","price","is_direct","origin_airport","destination_airport","checked_baggage","hand_baggage","layover_airport","layover_duration","airlines","flight_connection_company","fare_class","origin_coordinates","destination_coordinates","distance_km","search_date_with_hour","flight_date_with_time","flight_arrival_with_time","second_flight_duration","days_until_flight","day_of_week","departure_period","flight_type","price_category","flight_id"
"2024-11-21","2024-11-21","BOD","DUB","Dublin","https://www.kayak.fr/flights/BOD-DUB/2024-11-21?sort=price_a","15:25","16:25","120","100.0","True","BOD","DUB","N/A","N/A","N/A","","Aer Lingus","N/A","Saver","44.837789, -0.57918","53.3493795, -6.2605593","1032.73","2024-11-21 03:17:15","2024-11-21 15:25:00","2024-11-21 16:25:00","","0","Thursday","afternoon","court","cheap","1117670493044101394"
"2024-11-21","2024-11-21","BOD","DUB","Dublin","https://www.kayak.fr/flights/BOD-DUB/2024-11-21?sort=price_a","18:35","22:50","315","227.0","False","BOD","DUB","N/A","N/A","N/A","","Aer Lingus","N/A","Saver","44.837789, -0.57918","53.3493795, -6.2605593","1032.73","2024-11-21 03:17:15","2024-11-21 18:35:00","2024-11-21 22:50:00","","0","Thursday","evening","moyen","high","8178847382922058372"
"2024-11-21","2024-11-21","BOD","DUB","Dublin","https://www.kayak.fr/flights/BOD-DUB/2024-11-21?sort=price_a","09:05","16:10","485","299.0","False","BOD","DUB","N/A","N/A","N/A","","Aer Lingus","N/A","Saver","44.837789, -0.57918","53.3493795, -6.2605593","1032.73","2024-11-21 03:17:15","2024-11-21 09:05:00","2024-11-21 16:10:00","","0","Thursday","morning","long","high","6543225218449909653"
"2024-11-21","2024-11-21","BOD","DUB","Dublin","https://www.kayak.fr/flights/BOD-DUB/2024-11-21?sort=price_a","17:55","22:10","315","337.0","False","BOD","DUB","N/A","N/A","N/A","","Aer Lingus","N/A","N/A","44.837789, -0.57918","53.3493795, -6.2605593","1032.73","2024-11-21 03:17:15","2024-11-21 17:55:00","2024-11-21 22:10:00","","0","Thursday","evening","moyen","high","3920609762007460801"
"2024-11-21","2024-11-21","BOD","DUB","Dublin","https://www.kayak.fr/flights/BOD-DUB/2024-11-21?sort=price_a","14:50","22:50","540","364.0","False","BOD","DUB","N/A","N/A","N/A","","Air France","N/A","N/A","44.837789, -0.57918","53.3493795, -6.2605593","1032.73","2024-11-21 03:17:15","2024-11-21 14:50:00","2024-11-21 22:50:00","","0","Thursday","afternoon","long","high","7393505145445935176"
"2024-11-21","2024-11-21","BOD","DUB","Dublin","https://www.kayak.fr/flights/BOD-DUB/2024-11-21?sort=price_a","05:58","15:40","642","367.0","False","BOD","DUB","N/A","N/A","N/A","","Aer Lingus","N/A","N/A","44.837789, -0.57918","53.3493795, -6.2605593","1032.73","2024-11-21 03:17:15","2024-11-21 05:58:00","2024-11-21 15:40:00","","0","Thursday","morning","long","high","3706639272502592557"
"2024-11-21","2024-11-21","BOD","DUB","Dublin","https://www.kayak.fr/flights/BOD-DUB/2024-11-21?sort=price_a","18:00","22:05","305","380.0","False","BOD","DUB","N/A","N/A","N/A","","KLM","N/A","N/A","44.837789, -0.57918","53.3493795, -6.2605593","1032.73","2024-11-21 03:17:15","2024-11-21 18:00:00","2024-11-21 22:05:00","","0","Thursday","evening","moyen","high","5522009770273359233"
"2024-11-21","2024-11-21","BOD","DUB","Dublin","https://www.kayak.fr/flights/BOD-DUB/2024-11-21?sort=price_a","13:35","20:15","460","405.0","False","BOD","DUB","N/A","N/A","N/A","","Vueling","Ryanair","N/A","44.837789, -0.57918","53.3493795, -6.2605593","1032.73","2024-11-21 03:17:15","2024-11-21 13:35:00","2024-11-21 20:15:00","","0","Thursday","afternoon","long","high","7358080241976906544"
"2024-11-21","2024-11-21","BOD","DUB","Dublin","https://www.kayak.fr/flights/BOD-DUB/2024-11-21?sort=price_a","09:05","14:30","385","420.0","False","BOD","DUB","N/A","N/A","CDG","120.0","Air France","N/A","Light","44.837789, -0.57918","53.3493795, -6.2605593","1032.73","2024-11-21 03:17:15","2024-11-21 09:05:00","2024-11-21 14:30:00","265.0","0","Thursday","morning","long","high","5867745982555746026"
"2024-11-21","2024-11-21","BOD","DUB","Dublin","https://www.kayak.fr/flights/BOD-DUB/2024-11-21?sort=price_a","15:55","22:50","475","432.0","False","BOD","DUB","N/A","N/A","CDG","120.0","Air France","N/A","Light","44.837789, -0.57918","53.3493795, -6.2605593","1032.73","2024-11-21 03:17:15","2024-11-21 15:55:00","2024-11-21 22:50:00","355.0","0","Thursday","afternoon","long","high","6749735797134841347"
"2024-11-21","2024-11-21","BOD","DUB","Dublin","https://www.kayak.fr/flights/BOD-DUB/2024-11-21?sort=price_a","13:50","21:35","525","503.0","False","BOD","DUB","N/A","N/A","CDG","120.0","Air France","N/A","Light","44.837789, -0.57918","53.3493795, -6.2605593","1032.73","2024-11-21 03:17:15","2024-11-21 13:50:00","2024-11-21 21:35:00","405.0","0","Thursday","afternoon","long","high","8672694167911854572"
"2024-11-21","2024-11-21","BOD","DUB","Dublin","https://www.kayak.fr/flights/BOD-DUB/2024-11-21?sort=price_a","06:00","12:40","460","608.0","False","BOD","DUB","N/A","N/A","CDG","120.0","Air France","N/A","N/A","44.837789, -0.57918","53.3493795, -6.2605593","1032.73","2024-11-21 03:17:15","2024-11-21 06:00:00","2024-11-21 12:40:00","340.0","0","Thursday","morning","long","high","195674725773496201"
"2024-11-21","2024-11-21","BOD","DUB","Dublin","https://www.kayak.fr/flights/BOD-DUB/2024-11-21?sort=price_a","09:05","17:00","535","753.0","False","BOD","DUB","N/A","N/A","N/A","","easyJet","British Airways","N/A","44.837789, -0.57918","53.3493795, -6.2605593","1032.73","2024-11-21 03:17:15","2024-11-21 09:05:00","2024-11-21 17:00:00","","0","Thursday","morning","long","high","4471296159721580065"
"2024-11-21","2024-11-21","BOD","DUB","Dublin","https://www.kayak.fr/flights/BOD-DUB/2024-11-21?sort=price_a","09:05","17:15","550","937.0","False","BOD","DUB","N/A","N/A","CDG","120.0","Air France","N/A","N/A","44.837789, -0.57918","53.3493795, -6.2605593","1032.73","2024-11-21 03:17:15","2024-11-21 09:05:00","2024-11-21 17:15:00","430.0","0","Thursday","morning","long","high","9050876694064029226"
"2024-11-21","2024-11-21","BOD","DUB","Dublin","https://www.kayak.fr/flights/BOD-DUB/2024-11-21?sort=price_a","10:40","15:40","360","990.0","False","BOD","DUB","N/A","N/A","N/A","","Air France","N/A","N/A","44.837789, -0.57918","53.3493795, -6.2605593","1032.73","2024-11-21 03:17:15","2024-11-21 10:40:00","2024-11-21 15:40:00","","0","Thursday","morning","moyen","high","7322312970856873808"
"2024-11-21","2024-11-22","BOD","DUB","Dublin","https://www.kayak.fr/flights/BOD-DUB/2024-11-22?sort=price_a","15:25","16:25","120","157.0","True","BOD","DUB","N/A","N/A","N/A","","Aer Lingus","N/A","Saver","44.837789, -0.57918","53.3493795, -6.2605593","1032.73","2024-11-21 03:18:46","2024-11-22 15:25:00","2024-11-22 16:25:00","","1","Friday","afternoon","court","high","3289769993213125850"
"2024-11-21","2024-11-22","BOD","DUB","Dublin","https://www.kayak.fr/flights/BOD-DUB/2024-11-22?sort=price_a","18:35","22:50","315","209.0","False","BOD","DUB","N/A","N/A","N/A","","Aer Lingus","N/A","Saver","44.837789, -0.57918","53.3493795, -6.2605593","1032.73","2024-11-21 03:18:46","2024-11-22 18:35:00","2024-11-22 22:50:00","","1","Friday","evening","moyen","high","8059086799540298972"
"2024-11-21","2024-11-22","BOD","DUB","Dublin","https://www.kayak.fr/flights/BOD-DUB/2024-11-22?sort=price_a","15:55","22:50","475","209.0","False","BOD","DUB","N/A","N/A","N/A","","Aer Lingus","N/A","Saver","44.837789, -0.57918","53.3493795, -6.2605593","1032.73","2024-11-21 03:18:46","2024-11-22 15:55:00","2024-11-22 22:50:00","","1","Friday","afternoon","long","high","1640916206829532011"
"2024-11-21","2024-11-22","BOD","DUB","Dublin","https://www.kayak.fr/flights/BOD-DUB/2024-11-22?sort=price_a","09:45","18:00","555","210.0","False","BOD","DUB","N/A","N/A","N/A","","Aer Lingus","N/A","N/A","44.837789, -0.57918","53.3493795, -6.2605593","1032.73","2024-11-21 03:18:46","2024-11-22 09:45:00","2024-11-22 18:00:00","","1","Friday","morning","long","high","7196237320844521575"
"2024-11-21","2024-11-22","BOD","DUB","Dublin","https://www.kayak.fr/flights/BOD-DUB/2024-11-22?sort=price_a","13:35","21:00","505","248.0","False","BOD","DUB","N/A","N/A","N/A","","easyJet","Aer Lingus","N/A","44.837789, -0.57918","53.3493795, -6.2605593","1032.73","2024-11-21 03:18:46","2024-11-22 13:35:00","2024-11-22 21:00:00","","1","Friday","afternoon","long","high","1752245512560291304"
"2024-11-21","2024-11-22","BOD","DUB","Dublin","https://www.kayak.fr/flights/BOD-DUB/2024-11-22?sort=price_a","09:45","14:55","370","250.0","False","BOD","DUB","N/A","N/A","N/A","","Aer Lingus","N/A","N/A","44.837789, -0.57918","53.3493795, -6.2605593","1032.73","2024-11-21 03:18:46","2024-11-22 09:45:00","2024-11-22 14:55:00","","1","Friday","morning","long","high","3525025907727002183"
"2024-11-21","2024-11-22","BOD","DUB","Dublin","https://www.kayak.fr/flights/BOD-DUB/2024-11-22?sort=price_a","13:35","20:30","475","258.0","False","BOD","DUB","N/A","N/A","N/A","","easyJet","British Airways","N/A","44.837789, -0.57918","53.3493795, -6.2605593","1032.73","2024-11-21 03:18:46","2024-11-22 13:35:00","2024-11-22 20:30:00","","1","Friday","afternoon","long","high","7886051178474994972"
"2024-11-21","2024-11-22","BOD","DUB","Dublin","https://www.kayak.fr/flights/BOD-DUB/2024-11-22?sort=price_a","13:35","20:30","475","261.0","False","BOD","DUB","N/A","N/A","N/A","","easyJet","Aer Lingus","N/A","44.837789, -0.57918","53.3493795, -6.2605593","1032.73","2024-11-21 03:18:46","2024-11-22 13:35:00","2024-11-22 20:30:00","","1","Friday","afternoon","long","high","7886051178474994972"
