"search_date","flight_date","origin","destination","destination_city","url","departure_time","arrival_time","duration","price","is_direct","origin_airport","destination_airport","checked_baggage","hand_baggage","layover_airport","layover_duration","airlines","flight_connection_company","fare_class","flight_number","equipment_type","flight_date_with_time","flight_arrival_with_time","second_flight_duration","days_until_flight","day_of_week","departure_period","flight_type","price_category","flight_id"
"2024-11-21","2025-04-18","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2025-04-18?sort=price_a","17:55","22:40","345","195.0","False","BOD","LIS","","","","","Iberia","easyJet","","","","2025-04-18 17:55:00","2025-04-18 22:40:00","","148","Friday","evening","moyen","high",""
"2024-11-21","2024-11-21","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-21?sort=price_a","22:40","23:35","115","72.0","True","BOD","LIS","","","","","easyJet","","Standard","","","2024-11-21 22:40:00","2024-11-21 23:35:00","","0","Thursday","night","court","cheap","4.020057248912028e+18"
"2024-11-21","2024-11-21","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-21?sort=price_a","13:35","18:10","335","174.0","False","BOD","LIS","","","","","easyJet","","Standard","","","2024-11-21 13:35:00","2024-11-21 18:10:00","","0","Thursday","afternoon","moyen","high","3.5894215681875523e+18"
"2024-11-21","2024-11-21","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-21?sort=price_a","17:55","22:40","345","199.0","False","BOD","LIS","","","","","easyJet","","","","","2024-11-21 17:55:00","2024-11-21 22:40:00","","0","Thursday","evening","moyen","high","4.539781529429882e+18"
"2024-11-21","2024-11-21","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-21?sort=price_a","12:30","18:40","430","212.0","False","BOD","LIS","","","","","easyJet","","","","","2024-11-21 12:30:00","2024-11-21 18:40:00","","0","Thursday","afternoon","long","high","8.102680957070782e+18"
"2024-11-21","2024-11-21","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-21?sort=price_a","17:55","21:05","250","222.0","False","BOD","LIS","","","","","Iberia","Ryanair","","","","2024-11-21 17:55:00","2024-11-21 21:05:00","","0","Thursday","evening","moyen","high","8.803124073644186e+18"
"2024-11-21","2024-11-21","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-21?sort=price_a","13:50","20:00","430","224.0","False","BOD","LIS","","","BCN","130.0","Vueling","easyJet","Économique","","","2024-11-21 13:50:00","2024-11-21 20:00:00","300.0","0","Thursday","afternoon","long","high","8.947392497554895e+18"
"2024-11-21","2024-11-21","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-21?sort=price_a","09:05","12:30","265","233.0","False","BOD","LIS","","","BCN","130.0","Vueling","easyJet","Économique","","","2024-11-21 09:05:00","2024-11-21 12:30:00","135.0","0","Thursday","morning","moyen","high","4.656786689761218e+18"
"2024-11-21","2024-11-21","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-21?sort=price_a","13:35","19:35","420","234.0","False","BOD","LIS","","","BCN","130.0","Vueling","easyJet","","","","2024-11-21 13:35:00","2024-11-21 19:35:00","290.0","0","Thursday","afternoon","long","high","1.3759013770606623e+18"
"2024-11-21","2024-11-21","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-21?sort=price_a","14:25","19:00","335","237.0","False","BOD","LIS","","","","","easyJet","TAP AIR PORTUGAL","","","","2024-11-21 14:25:00","2024-11-21 19:00:00","","0","Thursday","afternoon","moyen","high","4.298996236025384e+18"
"2024-11-21","2024-11-21","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-21?sort=price_a","18:35","22:25","290","263.0","False","BOD","LIS","","","BCN","130.0","Vueling","easyJet","","","","2024-11-21 18:35:00","2024-11-21 22:25:00","160.0","0","Thursday","evening","moyen","high","2.0752784698393e+18"
"2024-11-21","2024-11-21","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-21?sort=price_a","09:05","16:05","480","265.0","False","BOD","LIS","","","","","Iberia","","","","","2024-11-21 09:05:00","2024-11-21 16:05:00","","0","Thursday","morning","long","high","7.398890856999991e+18"
"2024-11-21","2024-11-22","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-22?sort=price_a","22:25","23:20","115","48.0","True","BOD","LIS","","","","","easyJet","","Standard","","","2024-11-22 22:25:00","2024-11-22 23:20:00","","1","Friday","night","court","cheap","3.31808995642015e+17"
"2024-11-21","2024-11-22","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-22?sort=price_a","09:45","13:15","270","168.0","False","BOD","LIS","","","","","easyJet","","","","","2024-11-22 09:45:00","2024-11-22 13:15:00","","1","Friday","morning","moyen","high","7.4777205393217e+18"
"2024-11-21","2024-11-22","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-22?sort=price_a","18:15","21:05","230","197.0","False","BOD","LIS","","","","","easyJet","TAP AIR PORTUGAL","","","","2024-11-22 18:15:00","2024-11-22 21:05:00","","1","Friday","evening","moyen","high","3.6762297222698767e+18"
"2024-11-21","2024-11-22","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-22?sort=price_a","08:30","16:20","530","220.0","False","BOD","LIS","","","","","Volotea","easyJet","","","","2024-11-22 08:30:00","2024-11-22 16:20:00","","1","Friday","morning","long","high","3.4448896005093914e+18"
"2024-11-21","2024-11-22","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-22?sort=price_a","17:40","23:40","420","226.0","False","BOD","LIS","","","RAK","115.0","easyJet","","Standard","","","2024-11-22 17:40:00","2024-11-22 23:40:00","305.0","1","Friday","evening","long","high","3.1845354545361096e+18"
"2024-11-21","2024-11-22","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-22?sort=price_a","07:00","12:15","375","234.0","False","BOD","LIS","","","RAK","115.0","easyJet","","Standard","","","2024-11-22 07:00:00","2024-11-22 12:15:00","260.0","1","Friday","morning","long","high","1.7827176242447895e+18"
"2024-11-21","2024-11-22","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-22?sort=price_a","12:50","20:05","495","279.0","False","BOD","LIS","","","RAK","115.0","easyJet","","Standard","","","2024-11-22 12:50:00","2024-11-22 20:05:00","380.0","1","Friday","afternoon","long","high","1.1319846631652364e+18"
"2024-11-21","2024-11-22","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-22?sort=price_a","12:15","17:15","360","282.0","False","BOD","LIS","","","RAK","115.0","easyJet","","","","","2024-11-22 12:15:00","2024-11-22 17:15:00","245.0","1","Friday","afternoon","moyen","high","1.434949823194176e+18"
"2024-11-21","2024-11-22","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-22?sort=price_a","13:55","19:15","380","301.0","False","BOD","LIS","","","","","easyJet","","","","","2024-11-22 13:55:00","2024-11-22 19:15:00","","1","Friday","afternoon","long","high","8.084783290523747e+18"
"2024-11-21","2024-11-22","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-22?sort=price_a","09:05","11:50","225","305.0","False","BOD","LIS","","","RAK","115.0","easyJet","","","","","2024-11-22 09:05:00","2024-11-22 11:50:00","110.0","1","Friday","morning","moyen","high","7.876267934629115e+18"
"2024-11-21","2024-11-22","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-22?sort=price_a","06:10","13:30","500","316.0","False","BOD","LIS","","","","","easyJet","TAP AIR PORTUGAL","","","","2024-11-22 06:10:00","2024-11-22 13:30:00","","1","Friday","morning","long","high","4.371319705310444e+18"
"2024-11-21","2024-11-23","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-23?sort=price_a","15:30","20:40","370","137.0","False","BOD","LIS","","","BCN","485.0","Vueling","TAP AIR PORTUGAL","","","","2024-11-23 15:30:00","2024-11-23 20:40:00","","2","Saturday","afternoon","long","high","2.2658947176275704e+18"
"2024-11-21","2024-11-23","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-23?sort=price_a","08:50","19:55","725","187.0","False","BOD","LIS","","","BCN","485.0","Vueling","TAP AIR PORTUGAL","Économique","","","2024-11-23 08:50:00","2024-11-23 19:55:00","240.0","2","Saturday","morning","long","high","8.408761553604931e+18"
"2024-11-21","2024-11-23","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-23?sort=price_a","21:45","12:00+1","915","198.0","False","BOD","LIS","","","","","Vueling","easyJet","","","","2024-11-23 21:45:00","2024-11-24 12:00:00","","2","Saturday","evening","long","high","8.192939471171589e+18"
"2024-11-21","2024-11-23","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-23?sort=price_a","17:55","06:45+1","830","201.0","False","BOD","LIS","","","BCN","485.0","Vueling","TAP AIR PORTUGAL","","","","2024-11-23 17:55:00","2024-11-24 06:45:00","345.0","2","Saturday","evening","long","high","7.981947508834014e+18"
"2024-11-21","2024-11-23","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-23?sort=price_a","17:55","08:00+1","905","205.0","False","BOD","LIS","","","","","Iberia","TAP AIR PORTUGAL","","","","2024-11-23 17:55:00","2024-11-24 08:00:00","","2","Saturday","evening","long","high","2.639206919727037e+18"
"2024-11-21","2024-11-24","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-24?sort=price_a","18:00","23:15","375","138.0","False","BOD","LIS","","","","","easyJet","","Standard","","","2024-11-24 18:00:00","2024-11-24 23:15:00","","3","Sunday","evening","long","high","2.602188676243208e+18"
"2024-11-21","2024-11-24","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-24?sort=price_a","14:20","18:20","300","167.0","False","BOD","LIS","","","","","easyJet","","","","","2024-11-24 14:20:00","2024-11-24 18:20:00","","3","Sunday","afternoon","moyen","high","8.500101344292616e+18"
"2024-11-21","2024-11-24","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-24?sort=price_a","06:00","10:35","335","199.0","False","BOD","LIS","","","","","KLM","","","","","2024-11-24 06:00:00","2024-11-24 10:35:00","","3","Sunday","morning","moyen","high","7.181990852021732e+18"
"2024-11-21","2024-11-24","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-24?sort=price_a","09:05","12:30","265","306.0","False","BOD","LIS","","","","","easyJet","","Standard","","","2024-11-24 09:05:00","2024-11-24 12:30:00","","3","Sunday","morning","moyen","high","6.098679940532531e+18"
"2024-11-21","2024-11-24","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-24?sort=price_a","17:50","23:45","415","192.0","False","BOD","LIS","","","","","easyJet","","Standard","","","2024-11-24 17:50:00","2024-11-24 23:45:00","","3","Sunday","evening","long","high","2.636277935465712e+18"
"2024-11-21","2024-11-24","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-24?sort=price_a","14:40","21:00","440","196.0","False","BOD","LIS","","","","","easyJet","","","","","2024-11-24 14:40:00","2024-11-24 21:00:00","","3","Sunday","afternoon","long","high","5.785265685100354e+18"
"2024-11-21","2024-11-24","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-24?sort=price_a","14:55","20:00","365","284.0","False","BOD","LIS","","","","","SWISS","TAP AIR PORTUGAL","","","","2024-11-24 14:55:00","2024-11-24 20:00:00","","3","Sunday","afternoon","long","high","8.790488886881565e+18"
"2024-11-21","2024-11-24","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-24?sort=price_a","11:10","16:55","405","297.0","False","BOD","LIS","","","","","easyJet","","","","","2024-11-24 11:10:00","2024-11-24 16:55:00","","3","Sunday","morning","long","high","1.84612684784407e+17"
"2024-11-21","2024-11-24","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-24?sort=price_a","08:10","14:55","465","250.0","False","BOD","LIS","","","","","easyJet","Ryanair","","","","2024-11-24 08:10:00","2024-11-24 14:55:00","","3","Sunday","morning","long","high","7.901726845469191e+18"
"2024-11-21","2024-11-24","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-24?sort=price_a","18:00","23:25","385","280.0","False","BOD","LIS","","","","","Vueling","easyJet","","","","2024-11-24 18:00:00","2024-11-24 23:25:00","","3","Sunday","evening","long","high","5.888833736015405e+18"
"2024-11-21","2024-11-25","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-25?sort=price_a","15:00","15:55","115","70.0","True","BOD","LIS","","","","","easyJet","","Standard","","","2024-11-25 15:00:00","2024-11-25 15:55:00","","4","Monday","afternoon","court","cheap","5.539389435699556e+18"
"2024-11-21","2024-11-25","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-25?sort=price_a","10:55","17:20","445","141.0","False","BOD","LIS","","","","","easyJet","","","","","2024-11-25 10:55:00","2024-11-25 17:20:00","","4","Monday","morning","long","high","2.857075156945518e+18"
"2024-11-21","2024-11-25","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-25?sort=price_a","13:55","21:00","485","144.0","False","BOD","LIS","","","","","easyJet","TAP AIR PORTUGAL","","","","2024-11-25 13:55:00","2024-11-25 21:00:00","","4","Monday","afternoon","long","high","3.9206163192358415e+18"
"2024-11-21","2024-11-25","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-25?sort=price_a","15:55","19:55","300","148.0","False","BOD","LIS","","","","","easyJet","","","","","2024-11-25 15:55:00","2024-11-25 19:55:00","","4","Monday","afternoon","moyen","high","8.278569078821109e+18"
"2024-11-21","2024-11-25","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-25?sort=price_a","07:45","12:30","345","181.0","False","BOD","LIS","","","","","Volotea","TAP AIR PORTUGAL","","","","2024-11-25 07:45:00","2024-11-25 12:30:00","","4","Monday","morning","moyen","high","9.126788181746682e+18"
"2024-11-21","2024-11-25","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-25?sort=price_a","16:00","23:25","505","189.0","False","BOD","LIS","","","OPO","195.0","easyJet","TAP AIR PORTUGAL","Standard","","","2024-11-25 16:00:00","2024-11-25 23:25:00","310.0","4","Monday","afternoon","long","high","8.539158037271265e+18"
"2024-11-21","2024-11-25","BOD","LIS","Lisbonne","https://www.kayak.fr/flights/BOD-LIS/2024-11-25?sort=price_a","14:30","20:15","405","202.0","False","BOD","LIS","","","OPO","195.0","easyJet","TAP AIR PORTUGAL","Standard","","","2024-11-25 14:30:00","2024-11-25 20:15:00","210.0","4","Monday","afternoon","long","high","5.069349723964615e+18"
