search_date,flight_date,origin,destination,departure_time,arrival_time,duration,price,is_direct,origin_airport,destination_airport,checked_baggage,hand_baggage,layover_airport,layover_duration,airlines
2024-11-19 19:36:02,2024-12-03,BOD,LON,06:00 – 10:45,1 escale,5h 45min,143 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:36:02,2024-12-03,BOD,LON,12:30 – 17:25,1 escale,5h 55min,161 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:36:02,2024-12-03,BOD,LON,18:25 – 22:15,1 escale,4h 50min,247 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:36:02,2024-12-03,BOD,LON,06:05 – 12:05,1 escale,7h 00min,111 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:36:49,2024-12-04,BOD,LON,20:20 – 21:00,direct,1h 40min,80 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:36:49,2024-12-04,BOD,LON,20:20 – 21:00,direct,1h 40min,58 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:36:49,2024-12-04,BOD,LON,06:50 – 07:30,direct,1h 40min,60 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:36:49,2024-12-04,BOD,LON,11:20 – 16:10,1 escale,5h 50min,71 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:36:49,2024-12-04,BOD,LON,18:00 – 20:50,1 escale,3h 50min,130 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:36:49,2024-12-04,BOD,LON,16:40 – 22:35,1 escale,6h 55min,73 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:36:49,2024-12-04,BOD,LON,06:00 – 09:00,1 escale,4h 00min,130 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:36:49,2024-12-04,BOD,LON,15:25 – 19:30,1 escale,5h 05min,99 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:36:49,2024-12-04,BOD,LON,09:35 – 14:15,1 escale,5h 40min,103 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:36:49,2024-12-04,BOD,LON,12:30 – 16:05,1 escale,4h 35min,130 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:36:49,2024-12-04,BOD,LON,18:35 – 21:25,1 escale,3h 50min,167 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:36:49,2024-12-04,BOD,LON,11:58 – 17:35,1 changement,6h 37min,105 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:36:49,2024-12-04,BOD,LON,06:00 – 08:50,1 escale,3h 50min,192 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:36:49,2024-12-04,BOD,LON,15:25 – 21:05,1 escale,6h 40min,99 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:36:49,2024-12-04,BOD,LON,12:30 – 17:00,1 escale,5h 30min,130 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:36:49,2024-12-04,BOD,LON,15:25 – 19:50,1 escale,5h 25min,123 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:37:35,2024-12-05,BOD,LON,06:50 – 07:30,direct,1h 40min,74 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:37:35,2024-12-05,BOD,LON,20:35 – 21:15,direct,1h 40min,141 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:37:35,2024-12-05,BOD,LON,07:00 – 11:15,1 escale,5h 15min,117 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:37:35,2024-12-05,BOD,LON,18:35 – 21:25,1 escale,3h 50min,155 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:37:35,2024-12-05,BOD,LON,17:00 – 21:45,1 escale,5h 45min,119 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:37:35,2024-12-05,BOD,LON,15:45 – 19:15,1 escale,4h 30min,154 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:37:35,2024-12-05,BOD,LON,15:25 – 19:50,1 escale,5h 25min,139 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:37:35,2024-12-05,BOD,LON,12:30 – 16:35,1 escale,5h 05min,157 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:37:35,2024-12-05,BOD,LON,15:55 – 21:25,1 escale,6h 30min,137 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:37:35,2024-12-05,BOD,LON,08:41 – 14:25,1 escale,6h 44min,111 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:37:35,2024-12-05,BOD,LON,09:05 – 12:15,1 escale,4h 10min,174 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:37:35,2024-12-05,BOD,LON,12:30 – 16:05,1 escale,4h 35min,187 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:37:35,2024-12-05,BOD,LON,06:00 – 09:00,1 escale,4h 00min,252 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:37:35,2024-12-05,BOD,LON,18:30 – 22:15,1 escale,4h 45min,214 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:37:35,2024-12-05,BOD,LON,13:50 – 17:50,1 escale,5h 00min,181 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:38:22,2024-12-06,BOD,LON,20:40 – 21:20,direct,1h 40min,97 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:38:22,2024-12-06,BOD,LON,20:40 – 21:20,direct,1h 40min,84 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:38:22,2024-12-06,BOD,LON,06:50 – 07:30,direct,1h 40min,96 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:38:22,2024-12-06,BOD,LON,13:55 – 14:35,direct,1h 40min,145 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:38:22,2024-12-06,BOD,LON,09:45 – 13:50,1 escale,5h 05min,151 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:38:22,2024-12-06,BOD,LON,18:35 – 21:25,1 escale,3h 50min,220 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:38:22,2024-12-06,BOD,LON,12:50 – 17:55,1 escale,6h 05min,145 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:38:22,2024-12-06,BOD,LON,08:41 – 14:25,1 escale,6h 44min,134 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:38:22,2024-12-06,BOD,LON,09:45 – 13:40,1 escale,4h 55min,177 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:38:22,2024-12-06,BOD,LON,16:20 – 19:05,1 escale,3h 45min,217 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:38:22,2024-12-06,BOD,LON,09:45 – 15:45,1 escale,7h 00min,144 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:38:22,2024-12-06,BOD,LON,17:55 – 21:45,1 escale,4h 50min,235 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:38:22,2024-12-06,BOD,LON,15:25 – 19:50,1 escale,5h 25min,175 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:38:22,2024-12-06,BOD,LON,18:15 – 23:50,1 escale,6h 35min,155 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:38:22,2024-12-06,BOD,LON,17:55 – 22:15,1 escale,5h 20min,205 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:38:22,2024-12-06,BOD,LON,15:25 – 20:15,1 escale,5h 50min,175 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:39:09,2024-12-07,BOD,LON,07:00 – 07:40,direct,1h 40min,92 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:39:09,2024-12-07,BOD,LON,07:00 – 07:40,direct,1h 40min,80 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:39:09,2024-12-07,BOD,LON,10:20 – 11:05,direct,1h 45min,94 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:39:09,2024-12-07,BOD,LON,13:20 – 16:35,1 escale,4h 15min,128 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:39:09,2024-12-07,BOD,LON,14:45 – 18:20,1 escale,4h 35min,141 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:39:09,2024-12-07,BOD,LON,07:40 – 11:15,1 escale,4h 35min,130 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:39:09,2024-12-07,BOD,LON,08:50 – 12:10,1 escale,4h 20min,163 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:39:09,2024-12-07,BOD,LON,14:40 – 17:50,1 escale,4h 10min,204 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:39:09,2024-12-07,BOD,LON,14:40 – 17:50,1 escale,4h 10min,204 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:39:09,2024-12-07,BOD,LON,11:30 – 15:10,1 escale,4h 40min,170 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:39:09,2024-12-07,BOD,LON,12:30 – 17:00,1 escale,5h 30min,130 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:39:09,2024-12-07,BOD,LON,09:05 – 13:30,1 escale,5h 25min,166 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:39:09,2024-12-07,BOD,LON,13:20 – 18:20,1 escale,6h 00min,126 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:39:09,2024-12-07,BOD,LON,09:05 – 14:00,1 escale,5h 55min,166 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:39:09,2024-12-07,BOD,LON,08:50 – 13:50,1 escale,6h 00min,128 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:39:09,2024-12-07,BOD,LON,09:05 – 13:30,1 escale,5h 25min,201 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:39:55,2024-12-08,BOD,LON,21:15 – 21:55,direct,1h 40min,94 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:39:55,2024-12-08,BOD,LON,18:15 – 19:00,direct,1h 45min,113 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:39:55,2024-12-08,BOD,LON,10:45 – 16:20,1 escale,6h 35min,80 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:39:55,2024-12-08,BOD,LON,21:15 – 21:55,direct,1h 40min,94 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:39:55,2024-12-08,BOD,LON,12:30 – 13:10,direct,1h 40min,154 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:39:55,2024-12-08,BOD,LON,18:45 – 22:25,1 escale,4h 40min,107 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:39:55,2024-12-08,BOD,LON,11:10 – 14:40,1 escale,4h 30min,124 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:39:55,2024-12-08,BOD,LON,07:15 – 11:20,1 escale,5h 05min,93 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:39:55,2024-12-08,BOD,LON,18:00 – 22:15,1 escale,5h 15min,99 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:39:55,2024-12-08,BOD,LON,11:10 – 15:10,1 escale,5h 00min,116 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:39:55,2024-12-08,BOD,LON,18:00 – 22:10,1 escale,5h 10min,122 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:39:55,2024-12-08,BOD,LON,11:10 – 15:10,1 escale,5h 00min,132 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:39:55,2024-12-08,BOD,LON,18:35 – 21:25,1 escale,3h 50min,261 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:39:55,2024-12-08,BOD,LON,14:55 – 18:35,1 escale,4h 40min,223 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:39:55,2024-12-08,BOD,LON,18:00 – 21:40,1 escale,4h 40min,187 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:39:55,2024-12-08,BOD,LON,18:30 – 22:15,1 escale,4h 45min,246 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:40:42,2024-12-09,BOD,LON,18:10 – 18:55,direct,1h 45min,105 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:40:42,2024-12-09,BOD,LON,18:10 – 18:55,direct,1h 45min,93 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:40:42,2024-12-09,BOD,LON,09:25 – 15:05,1 escale,6h 40min,70 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:40:42,2024-12-09,BOD,LON,06:50 – 07:30,direct,1h 40min,105 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:40:42,2024-12-09,BOD,LON,10:55 – 11:35,direct,1h 40min,176 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:40:42,2024-12-09,BOD,LON,18:30 – 22:10,1 escale,4h 40min,98 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:40:42,2024-12-09,BOD,LON,15:55 – 19:05,1 escale,4h 10min,105 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:40:42,2024-12-09,BOD,LON,18:35 – 21:25,1 escale,3h 50min,122 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:40:42,2024-12-09,BOD,LON,08:40 – 11:30,1 escale,3h 50min,122 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:40:42,2024-12-09,BOD,LON,15:25 – 20:00,1 escale,5h 35min,97 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:40:42,2024-12-09,BOD,LON,15:50 – 21:20,1 escale,6h 30min,87 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:40:42,2024-12-09,BOD,LON,16:00 – 21:25,1 escale,6h 25min,93 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:40:42,2024-12-09,BOD,LON,10:40 – 16:40,1 escale,7h 00min,85 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:40:42,2024-12-09,BOD,LON,15:50 – 19:25,1 escale,4h 35min,118 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:40:42,2024-12-09,BOD,LON,06:00 – 09:00,1 escale,4h 00min,168 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:40:42,2024-12-09,BOD,LON,15:25 – 20:05,1 escale,5h 40min,102 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:41:29,2024-12-10,BOD,LON,19:35 – 20:20,direct,1h 45min,49 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:41:29,2024-12-10,BOD,LON,19:35 – 20:20,direct,1h 45min,36 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:41:29,2024-12-10,BOD,LON,07:25 – 08:05,direct,1h 40min,60 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:41:29,2024-12-10,BOD,LON,13:20 – 14:00,direct,1h 40min,86 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:41:29,2024-12-10,BOD,LON,18:50 – 22:15,1 escale,4h 25min,57 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:41:29,2024-12-10,BOD,LON,09:35 – 13:50,1 escale,5h 15min,52 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:41:29,2024-12-10,BOD,LON,09:35 – 13:40,1 escale,5h 05min,61 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:41:29,2024-12-10,BOD,LON,09:25 – 13:40,1 escale,5h 15min,65 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:41:29,2024-12-10,BOD,LON,18:00 – 20:50,1 escale,3h 50min,117 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:41:29,2024-12-10,BOD,LON,09:25 – 13:10,1 escale,4h 45min,78 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:41:29,2024-12-10,BOD,LON,16:55 – 22:15,1 escale,6h 20min,58 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:41:29,2024-12-10,BOD,LON,19:05 – 22:30,1 escale,4h 25min,91 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:41:29,2024-12-10,BOD,LON,06:00 – 09:00,1 escale,4h 00min,117 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:41:29,2024-12-10,BOD,LON,06:00 – 08:50,1 escale,3h 50min,135 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:41:29,2024-12-10,BOD,LON,12:30 – 16:05,1 escale,4h 35min,117 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:41:29,2024-12-10,BOD,LON,08:55 – 13:05,1 escale,5h 10min,99 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:42:16,2024-12-11,BOD,LON,21:15 – 21:50,direct,1h 35min,27 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:42:16,2024-12-11,BOD,LON,19:25 – 20:10,direct,1h 45min,35 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:42:16,2024-12-11,BOD,LON,20:20 – 21:00,direct,1h 40min,39 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:42:16,2024-12-11,BOD,LON,06:50 – 07:30,direct,1h 40min,46 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:42:16,2024-12-11,BOD,LON,09:35 – 14:15,1 escale,5h 40min,54 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:42:16,2024-12-11,BOD,LON,14:50 – 17:55,1 escale,4h 05min,73 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:42:16,2024-12-11,BOD,LON,09:35 – 13:40,1 escale,5h 05min,61 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:42:16,2024-12-11,BOD,LON,09:00 – 12:45,1 escale,4h 45min,68 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:42:16,2024-12-11,BOD,LON,09:20 – 13:35,1 escale,5h 15min,61 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:42:16,2024-12-11,BOD,LON,14:50 – 19:55,1 escale,6h 05min,54 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:42:16,2024-12-11,BOD,LON,18:00 – 20:50,1 escale,3h 50min,117 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:42:16,2024-12-11,BOD,LON,09:20 – 15:15,1 escale,6h 55min,52 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:42:16,2024-12-11,BOD,LON,06:00 – 09:00,1 escale,4h 00min,117 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:42:16,2024-12-11,BOD,LON,14:50 – 19:25,1 escale,5h 35min,63 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:42:16,2024-12-11,BOD,LON,06:00 – 08:50,1 escale,3h 50min,136 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:43:03,2024-12-12,BOD,LON,20:35 – 21:15,direct,1h 40min,54 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:43:03,2024-12-12,BOD,LON,20:35 – 21:15,direct,1h 40min,54 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:43:03,2024-12-12,BOD,LON,06:50 – 07:30,direct,1h 40min,60 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:43:03,2024-12-12,BOD,LON,15:30 – 16:10,direct,1h 40min,67 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:43:03,2024-12-12,BOD,LON,15:50 – 19:15,1 escale,4h 25min,65 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:43:03,2024-12-12,BOD,LON,15:45 – 19:15,1 escale,4h 30min,65 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:43:03,2024-12-12,BOD,LON,09:05 – 12:15,1 escale,4h 10min,91 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:43:03,2024-12-12,BOD,LON,18:35 – 21:25,1 escale,3h 50min,115 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:43:03,2024-12-12,BOD,LON,13:35 – 18:45,1 escale,6h 10min,70 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:43:03,2024-12-12,BOD,LON,13:35 – 17:50,1 escale,5h 15min,80 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:43:03,2024-12-12,BOD,LON,13:35 – 16:35,1 escale,4h 00min,115 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:43:03,2024-12-12,BOD,LON,17:00 – 21:45,1 escale,5h 45min,77 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:43:03,2024-12-12,BOD,LON,12:30 – 16:05,1 escale,4h 35min,115 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:43:03,2024-12-12,BOD,LON,07:15 – 10:40,1 escale,4h 25min,121 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:43:03,2024-12-12,BOD,LON,13:35 – 18:45,1 escale,6h 10min,86 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:43:03,2024-12-12,BOD,LON,07:15 – 11:00,1 escale,4h 45min,127 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:43:51,2024-12-13,BOD,LON,20:40 – 21:20,direct,1h 40min,55 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:43:51,2024-12-13,BOD,LON,20:40 – 21:20,direct,1h 40min,55 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:43:51,2024-12-13,BOD,LON,06:50 – 07:30,direct,1h 40min,90 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:43:51,2024-12-13,BOD,LON,13:55 – 14:35,direct,1h 40min,107 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:43:51,2024-12-13,BOD,LON,17:55 – 22:15,1 escale,5h 20min,88 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:43:51,2024-12-13,BOD,LON,18:35 – 21:25,1 escale,3h 50min,116 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:43:51,2024-12-13,BOD,LON,09:45 – 13:50,1 escale,5h 05min,96 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:43:51,2024-12-13,BOD,LON,16:45 – 21:00,1 escale,5h 15min,96 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:43:51,2024-12-13,BOD,LON,16:20 – 19:05,1 escale,3h 45min,129 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:43:51,2024-12-13,BOD,LON,16:45 – 21:45,1 escale,6h 00min,96 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:43:51,2024-12-13,BOD,LON,09:45 – 13:40,1 escale,4h 55min,124 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:43:51,2024-12-13,BOD,LON,07:00 – 12:00,1 escale,6h 00min,102 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:43:51,2024-12-13,BOD,LON,12:50 – 17:55,1 escale,6h 05min,97 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:43:51,2024-12-13,BOD,LON,17:55 – 22:30,1 escale,5h 35min,107 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:43:51,2024-12-13,BOD,LON,15:45 – 20:25,1 escale,5h 40min,113 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:43:51,2024-12-13,BOD,LON,17:25 – 22:35,1 escale,6h 10min,112 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:44:38,2024-12-14,BOD,LON,21:25 – 22:10,direct,1h 45min,28 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:44:38,2024-12-14,BOD,LON,10:20 – 11:05,direct,1h 45min,44 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:44:38,2024-12-14,BOD,LON,15:20 – 16:00,direct,1h 40min,60 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:44:38,2024-12-14,BOD,LON,07:00 – 07:40,direct,1h 40min,70 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:44:38,2024-12-14,BOD,LON,07:40 – 11:15,1 escale,4h 35min,79 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:44:38,2024-12-14,BOD,LON,15:30 – 22:25,1 escale,7h 55min,63 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:44:38,2024-12-14,BOD,LON,07:40 – 11:35,1 escale,4h 55min,82 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:44:38,2024-12-14,BOD,LON,08:50 – 12:10,1 escale,4h 20min,105 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
